50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[10.8, 48.5]",,,,,,,,,,,,6.52586,,,,,,,,,,,04c946bd-85af-4be3-824a-05e620ddb78a,498,,"[9.6, 48.5]",3754066,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Asmir Begović,3339.0,Goalkeeper,28,Chelsea,33,"['012ed79c-3f96-4df9-9d9b-12972719721c', '66107dbd-43cf-4edb-9c2c-1cab2b665d6f', '83427cfc-1602-499b-b91e-31d53918a5b6']",19,,,,,,,,,,,,,,,Chelsea,33,00:13:19.191,Carry,True
,,,,,"[31.8, 14.5]",,,,,,,,,,,,2.975038,,,,,,,,,,,532fb5b0-d353-4d66-aed0-d9f79e9c5b7b,501,,"[21.0, 13.5]",3754066,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,César Azpilicueta Tanco,3957.0,Left Back,28,Chelsea,33,"['367b2e4b-5078-41da-bb91-4f62b60b3855', '7ead2fe6-22e7-4bfc-a096-81256ade33a5']",27,,,,,,,,,,,,,,,Chelsea,33,00:13:27.804,Carry,
,,,,,"[41.1, 25.5]",,,,,,,,,,,,0.666429,,,,,,,,,,,4c63598a-fedc-47a6-b667-acec22727993,504,,"[41.1, 25.5]",3754066,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Willian Borges da Silva,3472.0,Center Attacking Midfield,28,Chelsea,33,"['dda27eea-88c9-4ada-8f1b-e9a7c713f258', 'e86e8cfe-8353-438d-81b9-e0efb36fc7bc']",31,,,,,,,,,,,,,,,Chelsea,33,00:13:31.655,Carry,
,,,,,"[41.7, 33.6]",,,,,,,,,,,,0.359273,,,,,,,,,,,a1152344-bd6f-4625-9892-ece965746d64,507,,"[41.7, 33.6]",3754066,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nemanja Matić,3381.0,Left Defensive Midfield,28,Chelsea,33,"['219901df-6fa4-4e26-9d12-29285e9691d3', '7780b3c8-6185-48d1-9da4-b3e6b689e32b']",33,,,,,,,,,,,,,,,Chelsea,33,00:13:33.044,Carry,
,,,,,"[52.9, 27.1]",,,,,,,,,,,,2.6371,,,,,,,,,,,b1e6a096-5f30-4af8-acdc-6fba88347637,510,,"[45.9, 24.5]",3754066,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Willian Borges da Silva,3472.0,Center Attacking Midfield,28,Chelsea,33,"['63160ea0-818f-49ff-82ed-85bdd9508f4b', 'd874a015-b53d-43a9-90cd-f3b7b40a60fd', 'da4c52ed-e6e7-4b33-b9fa-020307fad72e']",34,,,,,,,,,,,,,,,Chelsea,33,00:13:34.280,Carry,True
,,,,,"[64.6, 47.4]",,,,,,,,,,,,3.025293,,,,,,,,,,,4ae55c60-2f00-46d2-afab-25c1ce8f8bd4,514,,"[52.9, 27.1]",3754066,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Willian Borges da Silva,3472.0,Center Attacking Midfield,28,Chelsea,33,"['174e9419-b676-44da-bacf-25c42e39be89', '4616551c-1ccf-4415-aa2f-a2262bb96610', '63160ea0-818f-49ff-82ed-85bdd9508f4b', 'd874a015-b53d-43a9-90cd-f3b7b40a60fd']",36,,,,,,,,,,,,,,,Chelsea,33,00:13:36.917,Carry,True
,,,,,"[74.1, 70.6]",,,,,,,,,,,,1.928485,,,,,,,,,,,9c4fb138-c51d-43ca-b9f5-d46bbf433db7,517,,"[73.6, 70.8]",3754066,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ramires Santos do Nascimento,28100.0,Right Wing,28,Chelsea,33,"['c283a375-95e9-4605-a536-9196226a1afd', 'fe3f0723-636c-45ec-a2a0-682e4159b371']",41,,,,,,,,,,,,,,,Chelsea,33,00:13:41.044,Carry,
,,,,,"[67.3, 53.1]",,,,,,,,,,,,1.50102,,,,,,,,,,,cd5953dc-43a5-4e48-b1a5-d3ffa5e9b0da,520,,"[66.9, 53.5]",3754066,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,28,Chelsea,33,"['1f25c21a-3480-41d4-b2a5-940944b22f44', '23f16c9f-8e93-4f15-b1ad-3c8d12a50f6f']",44,,,,,,,,,,,,,,,Chelsea,33,00:13:44.092,Carry,
,,,,,"[83.2, 42.1]",,,,,,,,,,,,0.040000003,,,,,,,,,,,4b1a5f40-b9c3-43fa-bf8e-6814e5f5287b,523,,"[83.2, 42.1]",3754066,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Diego da Silva Costa,5198.0,Center Forward,28,Chelsea,33,"['3cbb6282-3025-4820-8e7a-7ff6b517ad42', 'b6b2d4c2-d5c1-4c94-8e94-62d68d7ffbb5']",46,,,,,,,,,,,,,,,Chelsea,33,00:13:46.898,Carry,
,,,,,"[80.7, 26.5]",,,,,,,,,,,,4.800559,,,,,,,,,,,230d8ece-a430-4a91-8ba1-503f00c28f4d,526,,"[75.1, 44.1]",3754066,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Willian Borges da Silva,3472.0,Center Attacking Midfield,28,Chelsea,33,"['2c58b5ef-cf3c-4342-ba0b-5b0a3f97aa26', 'c0b07782-a881-4923-bca3-1ee51620e216', 'c60e2a06-9f45-4f29-961e-ea28f460bcd9']",47,,,,,,,,,,,,,,,Chelsea,33,00:13:47.547,Carry,True
,,,,,"[46.9, 11.5]",,,,,,,,,,,,1.061278,,,,,,,,,,,0aa10ab0-3886-4e98-97e3-dc4e30466c77,532,,"[41.4, 12.3]",3754066,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Raheem Sterling,3233.0,Left Wing,28,Chelsea,33,"['05337e6e-bc47-42e7-a701-08ee0af717d0', '0bae9144-7ec5-4d6a-8fad-818477944988', '6d1c7534-d879-4980-8d61-313660a7c3c9']",55,,,,,,,,,,,,,,,Manchester City,36,00:13:55.036,Carry,True
,,,,,"[56.2, 71.8]",,,,,,,,,,,,2.934081,,,,,,,,,,,2f919c1d-8259-4b0f-878f-058dcaec1e5c,535,,"[73.2, 68.6]",3754066,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Branislav Ivanović,5594.0,Right Back,28,Chelsea,33,"['546c55f8-c2ad-4452-b8a4-5a618c39cc8d', '6fca2378-8fc8-486e-9459-395a333e32f6', 'a93934d7-8e5f-449b-9a9c-dbc70e8460d4']",56,,,,,,,,,,,,,,,Chelsea,33,00:13:56.097,Carry,True
,,,,,"[32.0, 63.8]",,,,,,,,,,,,1.795299,,,,,,,,,,,f9fec726-a6fa-4f00-a00b-fb37587cb28f,539,,"[45.1, 65.9]",3754066,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gary Cahill,3645.0,Right Center Back,28,Chelsea,33,"['9b8e3733-99d4-4d06-9d3f-14dcc6a99109', 'f6633357-0728-41f9-a0e7-d601e0af136c']",0,,,,,,,,,,,,,,,Chelsea,33,00:14:00.274,Carry,
,,,,,"[45.9, 35.2]",,,,,,,,,,,,3.413423,,,,,,,,,,,6045f53a-850b-4bc0-b9ff-bdf9a727b9ea,542,,"[42.1, 54.1]",3754066,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nemanja Matić,3381.0,Left Defensive Midfield,28,Chelsea,33,"['892df584-fcea-48f3-9c09-180c3b19489b', 'bc7f2d22-e6b2-4fb8-bb89-22e4dc89e26f']",3,,,,,,,,,,,,,,,Chelsea,33,00:14:03.445,Carry,
,,,,,"[43.1, 11.4]",,,,,,,,,,,,1.049425,,,,,,,,,,,2ea5aac4-6539-4759-a269-6e4493539ce6,545,,"[43.1, 11.4]",3754066,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,César Azpilicueta Tanco,3957.0,Left Back,28,Chelsea,33,"['6664f0c1-5089-415a-9d1d-51e1af4c748a', 'fd6525bc-cef5-4bf9-95da-5d9825084c52']",8,,,,,,,,,,,,,,,Chelsea,33,00:14:08.774,Carry,
,,,,,"[75.3, 16.5]",,,,,,,,,,,,0.04,,,,,,,,,,,02568a3c-5828-412e-a6d1-50d13a7f0a26,548,,"[75.3, 16.5]",3754066,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Willian Borges da Silva,3472.0,Center Attacking Midfield,28,Chelsea,33,"['3dfa63f6-3140-45bf-8676-caf704b71dc1', '6b0cd568-4fa7-4541-b237-0accc18aad20']",11,,,,,,,,,,,,,,,Chelsea,33,00:14:11.900,Carry,
,,,,,"[68.7, 22.6]",,,,,,,,,,,,0.958209,,,,,,,,,,,bbf15a28-b101-4bc0-b082-4f622c28b2e5,551,,"[66.3, 22.4]",3754066,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Diego da Silva Costa,5198.0,Center Forward,28,Chelsea,33,"['2ba8a0e3-ec95-4ce4-b8ef-0a5e63ff83bd', '994c510f-de19-423a-88f8-5151f4b15f8c', 'a66c09d7-bbf0-40a2-883a-a23c50cd4f24']",13,,,,,,,,,,,,,,,Chelsea,33,00:14:13.034,Carry,True
,,,,,"[96.4, 58.8]",,,,,,,,,,,,4.978088,,,,,,,,,,,26eb3a38-ecf8-4f08-992e-4e48e39f731a,555,,"[83.8, 53.7]",3754066,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ramires Santos do Nascimento,28100.0,Right Wing,28,Chelsea,33,"['2ef1b487-5e08-4092-ab76-1eba75aec573', '4969647b-b656-4ca1-8c63-0625f0c320ab', 'c5b94ca4-0fc0-4c1d-bd98-aa3e67434527']",15,,,,,,,,,,,,,,,Chelsea,33,00:14:15.327,Carry,True
,,,,,"[96.2, 64.4]",,,,,,,,,,,,4.424945,,,,,,,,,,,867a8964-ea7c-4721-a48a-1c382c0f253c,559,,"[95.0, 65.4]",3754066,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Eden Hazard,3621.0,Left Wing,28,Chelsea,33,"['3bf7c41a-5719-4934-8b5a-a6c13799f7a1', '44e6e1e5-d98d-4bb1-b439-96413c734c8f']",21,,,,,,,,,,,,,,,Chelsea,33,00:14:21.310,Carry,
,,,,,"[92.0, 55.1]",,,,,,,,,,,,1.793951,,,,,,,,,,,f2272314-677f-44fc-bd86-e27c84da1c9a,562,,"[96.0, 57.2]",3754066,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,28,Chelsea,33,"['3d06ed3a-e6a0-4f53-a0fc-ca520b3d62a8', '753e0cba-1d1a-4df2-b3fe-f316552f2fff']",26,,,,,,,,,,,,,,,Chelsea,33,00:14:26.711,Carry,
,,,,,"[20.1, 53.0]",,,,,,,,,,,,22.624498,,,,,,,,,,,ceed92b5-623d-4b3e-828d-07e1732a200a,566,,"[7.7, 42.7]",3754066,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Joe Hart,3291.0,Goalkeeper,28,Chelsea,33,"['3d23db36-7b4e-45e6-9782-bfbb9f881ed9', 'eed4178d-9a79-4f44-a11d-3d567faf4807']",30,,,,,,,,,,,,,,,Manchester City,36,00:14:30.507,Carry,
,,,,,"[53.5, 10.8]",,,,,,,,,,,,0.041402,,,,,,,,,,,2b98e7bb-ee53-4637-a6c6-3a4d025c767c,572,,"[52.7, 10.8]",3754066,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Willian Borges da Silva,3472.0,Center Attacking Midfield,28,Chelsea,33,"['1a7d62a3-7ea5-4555-aa00-809f824af359', 'dc0c8b11-4b7c-451f-98ac-822b806d8f7e']",57,,,,,,,,,,,,,,,Chelsea,33,00:14:57.036,Carry,
,,,,,"[55.9, 58.7]",,,,,,,,,,,,1.112016,,,,,,,,,,,0d8573cc-50e9-4dee-a38d-acd2497557ba,577,,"[58.1, 59.6]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,29,Manchester City,36,"['17b1bf2b-8156-4fc4-8853-c400933db79a', '28c78f26-79bd-4390-9a47-d8f9a35e7bf5', 'd217e3b5-6b2c-48c8-8d5d-ee212e93307c']",0,,,,,,,,,,,,,,,Manchester City,36,00:15:00.851,Carry,True
,,,,,"[60.9, 41.7]",,,,,,,,,,,,0.617809,,,,,,,,,,,36dfde74-e511-48d9-a4ec-308dc82b1ac0,581,,"[57.9, 42.5]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,29,Manchester City,36,"['569a44de-3f71-42f1-ae10-7534faea46bf', '9f66e376-efee-4347-99ec-e6359fedd9ef', 'd8223f51-b3c5-410f-9567-46ff0e59f2f5']",3,,,,,,,,,,,,,,,Manchester City,36,00:15:03.248,Carry,True
,,,,,"[72.3, 36.4]",,,,,,,,,,,,0.782692,,,,,,,,,,,8b01902d-a3e3-4778-9ccd-090780d5b68b,585,,"[74.2, 33.1]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,29,Manchester City,36,"['52a37da3-f044-4015-ab70-df6e4d6b2a00', 'bb85e177-2564-4bb8-bb58-83af162f3d56']",5,,,,,,,,,,,,,,,Manchester City,36,00:15:05.004,Carry,
,,,,,"[71.6, 55.8]",,,,,,,,,,,,0.833975,,,,,,,,,,,4786ec2d-6db1-4c71-8105-2a238d5f31a3,588,,"[71.2, 54.6]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,29,Manchester City,36,"['84e0a187-a601-4f2e-a290-a67297bbd310', 'c4108142-1925-459f-b1c6-2056b3f54113', 'e99fb355-e560-4c00-a2a3-69213eec3aa3']",7,,,,,,,,,,,,,,,Manchester City,36,00:15:07.107,Carry,True
,,,,,"[96.1, 75.7]",,,,,,,,,,,,3.165465,,,,,,,,,,,60b3222b-c1f8-4b30-95e0-243747bf1fbb,592,,"[84.1, 74.1]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,29,Manchester City,36,"['558fcfff-fc1b-44be-9bd3-53bc683bb87c', 'a871cd6f-e893-4040-a549-61c7e60c5a59', 'a8a504fd-080f-4606-8897-654b5e8aba13']",9,,,,,,,,,,,,,,,Manchester City,36,00:15:09.331,Carry,True
,,,,,"[95.5, 75.9]",,,,,,,,,,,,1.236874,,,,,,,,,,,7e41ba57-3573-4d00-b491-df846b6149b6,596,,"[96.1, 75.7]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,29,Manchester City,36,"['0dfc4960-630e-4747-988c-52e7da3533c9', '31ea7273-a696-43eb-92a0-4da3ee6bf046', '558fcfff-fc1b-44be-9bd3-53bc683bb87c', 'a871cd6f-e893-4040-a549-61c7e60c5a59']",12,,,,,,,,,,,,,,,Manchester City,36,00:15:12.497,Carry,True
,,,,,"[89.1, 70.7]",,,,,,,,,,,,1.514055,,,,,,,,,,,4f00cdea-e68b-4eb5-880a-37dd09830fc3,599,,"[90.5, 70.7]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,29,Manchester City,36,"['d901ec17-09e5-4e99-9b8f-5ec19c9859e9', 'ef181aa1-29dc-4051-aa97-9dbeba2432f5']",14,,,,,,,,,,,,,,,Manchester City,36,00:15:14.742,Carry,
,,,,,"[79.4, 54.2]",,,,,,,,,,,,1.804834,,,,,,,,,,,9413100b-5d9c-45a2-8148-2340542a188b,602,,"[78.0, 53.0]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,29,Manchester City,36,"['0d8b95b0-de3e-453d-a5e0-e39325b1d625', '6bb34bd0-009a-4837-97d0-07d29494cd19', 'b501bf04-c991-4397-b3d0-0642ab5f9f79']",17,,,,,,,,,,,,,,,Manchester City,36,00:15:17.221,Carry,True
,,,,,"[83.1, 71.1]",,,,,,,,,,,,1.94777,,,,,,,,,,,9bf4de47-c2be-49d3-8589-c95037b26b29,607,,"[79.6, 72.3]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,29,Manchester City,36,"['d4599273-caad-4190-bbce-587f27460b73', 'd91af67e-8200-4309-94c7-b793e2adcc0d']",20,,,,,,,,,,,,,,,Manchester City,36,00:15:20.018,Carry,
,,,,,"[85.5, 35.8]",,,,,,,,,,,,1.791484,,,,,,,,,,,1b93bf55-9f46-4c4f-9292-578427aba36d,610,,"[80.2, 40.4]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,29,Manchester City,36,"['278566db-a0f7-414a-82d0-d925ab512393', 'a5c12382-d958-4058-8ed9-02597f002e49']",23,,,,,,,,,,,,,,,Manchester City,36,00:15:23.753,Carry,
,,,,,"[97.1, 14.2]",,,,,,,,,,,,1.271391,,,,,,,,,,,836351d5-6e77-46eb-abcb-b8cbff838234,613,,"[93.2, 13.6]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,29,Manchester City,36,"['5d0f7d89-8c53-4989-954a-766f1846b7ea', '910563fa-1036-403a-b6e3-b27415678a26']",27,,,,,,,,,,,,,,,Manchester City,36,00:15:27.079,Carry,
,,,,,"[104.9, 42.3]",,,,,,,,,,,,1.761461,,,,,,,,,,,c67a5b71-2b1e-4280-acf6-3ab10f4dfb95,616,,"[106.8, 36.4]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,29,Manchester City,36,"['15756b38-7162-4408-a9c5-b5a9d20a97f2', '894bd224-662a-44ea-8383-19de413edde2', 'e50cde45-925c-4bbb-841a-4486110e841d']",29,,,,,,,,,,,,,,,Manchester City,36,00:15:29.370,Carry,True
,,,,,"[2.9, 25.3]",,,,,,,,,,,,1.781533,,,,,,,,,,,76937177-fee5-4383-8d98-6f43e04ed35b,621,,"[5.4, 34.0]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Cahill,3645.0,Right Center Back,29,Manchester City,36,"['5e4d5598-28cf-4310-9fa9-975fa10fc6c1', 'c0b8f871-f9be-4d37-a80a-4f428b110b7a']",32,,,,,,,,,,,,,,,Chelsea,33,00:15:32.868,Carry,
,,,,,"[42.8, 36.4]",,,,,,,,,,,,1.022688,,,,,,,,,,,81459394-8bd6-4519-8319-3bb907793fca,627,,"[42.8, 48.7]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Kompany,3101.0,Right Center Back,29,Manchester City,36,"['2e7d5e99-296c-446a-9c02-deb4d880cb35', 'ea38737c-bbb3-4b29-a719-ba093caa6b14']",56,,,,,,,,,,,,,,,Manchester City,36,00:15:56.423,Carry,
,,,,,"[54.0, 10.9]",,,,,,,,,,,,2.076644,,,,,,,,,,,4903e466-902f-4674-9699-248cee15cd52,630,,"[45.8, 12.5]",3754066,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,29,Manchester City,36,"['b068f4e4-c824-4937-a9f8-5205f4b1418a', 'f1c0f2eb-6a80-4894-a449-6a2e1a605275']",59,,,,,,,,,,,,,,,Manchester City,36,00:15:59.290,Carry,
,,,,,"[59.5, 0.6]",,,,,,,,,,,,1.566832,,,,,,,,,,,6c4e6822-9eac-41fa-8e9e-32a1df3afc9d,633,,"[59.5, 0.6]",3754066,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,29,Manchester City,36,"['662e2da8-3c8a-41a2-ab35-659b8ff0653f', '776a3c45-f435-4e31-9ea2-eba9d5e3f4d8']",2,,,,,,,,,,,,,,,Manchester City,36,00:16:02.361,Carry,
,,,,,"[49.1, 17.3]",,,,,,,,,,,,3.097932,,,,,,,,,,,824be80f-4311-4793-b771-2ad51bdeb041,636,,"[47.9, 7.3]",3754066,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,29,Manchester City,36,"['121c5a96-5104-4009-970d-b172a2953950', '55abc036-18c2-494a-a58c-1655e18be9d7']",4,,,,,,,,,,,,,,,Manchester City,36,00:16:04.977,Carry,
,,,,,"[53.8, 39.4]",,,,,,,,,,,,1.230093,,,,,,,,,,,36be36aa-319c-49f6-8d41-024a2314611a,639,,"[53.8, 39.4]",3754066,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,29,Manchester City,36,"['4dff4ec9-cd95-4835-b777-75fdae1f6309', 'cb1287f5-0ee0-4763-b031-5ce018ccb401']",9,,,,,,,,,,,,,,,Manchester City,36,00:16:09.285,Carry,
,,,,,"[80.2, 53.0]",,,,,,,,,,,,1.06376,,,,,,,,,,,07fedaa8-0672-4c39-baa3-b527763b13d3,642,,"[77.2, 53.2]",3754066,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,29,Manchester City,36,"['27fc1132-a289-4674-8e92-08c6686c94ee', 'eadfb29b-4dd3-4fde-81e4-650783374f91', 'fbc229a9-fe5b-4cd0-a9df-411b94e6ec61']",11,,,,,,,,,,,,,,,Manchester City,36,00:16:11.675,Carry,True
,,,,,"[104.6, 67.2]",,,,,,,,,,,,1.746991,,,,,,,,,,,08507764-5dee-46dd-9c4a-9e9777bdb5a9,646,,"[97.5, 69.7]",3754066,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,29,Manchester City,36,"['8e5f96c5-3345-4cde-bf81-430db522f04f', 'b9b69554-7ab0-408f-898d-868bf5dc52b4']",14,,,,,,,,,,,,,,,Manchester City,36,00:16:14.289,Carry,
,,,,,"[74.7, 9.4]",,,,,,,,,,,,0.04,,,,,,,,,,,e033f9d6-4e13-4b3b-a20b-0128420e657b,673,,"[74.7, 9.4]",3754066,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eden Hazard,3621.0,Left Wing,34,Chelsea,33,"['4db3d2e4-bf7e-4eab-88a2-1e11c62bc358', 'b8bb52d8-d1ac-4ae9-96e2-2ecc5e0d8fca']",12,,,,,,,,,,,,,,,Chelsea,33,00:18:12.191,Carry,
,,,,,"[69.7, 2.9]",,,,,,,,,,,,1.001057,,,,,,,,,,,ec9155e6-9b8f-418e-a3bd-751f68e25155,676,,"[70.6, 3.4]",3754066,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,34,Chelsea,33,"['45817a19-03f7-4927-8ee8-9b273de98716', '8f810203-8eb1-48e6-a05a-e71765afde45', 'dc920773-dfb4-4447-8737-cb354f365b8f']",13,,,,,,,,,,,,,,,Chelsea,33,00:18:13.106,Carry,True
,,,,,"[62.2, 6.0]",,,,,,,,,,,,0.04,,,,,,,,,,,d98cde63-4aa9-4df8-9c57-d72ead8eb785,680,,"[62.2, 6.0]",3754066,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,34,Chelsea,33,"['b7b7294c-6512-45e0-84b5-3dc477425d56', 'f00ea97d-88ef-41a1-b027-780642345c3a']",15,,,,,,,,,,,,,,,Chelsea,33,00:18:15.352,Carry,
,,,,,"[73.2, 19.3]",,,,,,,,,,,,2.748505,,,,,,,,,,,82fbb9bb-671a-48c9-8a93-1384aea8fb68,683,,"[68.9, 25.3]",3754066,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,34,Chelsea,33,"['287c7758-b090-4d7b-9f72-0b60af2289ba', '3f707fd3-fd58-477e-a367-4f6290f33ded']",16,,,,,,,,,,,,,,,Chelsea,33,00:18:16.248,Carry,
,,,,,"[86.2, 18.5]",,,,,,,,,,,,1.175126,,,,,,,,,,,0421187c-4c1f-4202-9ccd-31a39d7b932d,686,,"[85.8, 15.9]",3754066,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,34,Chelsea,33,"['01181b0e-dea9-422a-b0f0-75718612316f', '416f1386-5168-400e-86de-e590137da1b2', 'ada75625-f789-41de-be45-0a3ddbe51959']",19,,,,,,,,,,,,,,,Chelsea,33,00:18:19.992,Carry,True
,,,,,"[101.1, 25.1]",,,,,,,,,,,,0.170301,,,,,,,,,,,8b21d1e8-6615-4aab-8d97-495057cf14b0,697,,"[100.4, 24.5]",3754066,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,35,Chelsea,33,"['72f1d411-8c23-4c3c-8ebb-c990d75628eb', '734e724e-3d1c-495b-b583-29d61b7dfc36']",14,,,,,,,,,,,,,,,Chelsea,33,00:19:14.378,Carry,
,,,,,"[115.5, 21.6]",,,,,,,,,,,,0.125397,,,,,,,,,,,a24d7603-99ee-4f93-93b5-be13ab83b42e,700,,"[115.3, 21.6]",3754066,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Left Wing,35,Chelsea,33,"['198db368-9063-4c7c-b9ac-be8dcc5a0636', '3f3d71df-b826-43ca-aa98-edd0a5e0747c']",16,,,,,,,,,,,,,,,Chelsea,33,00:19:16.583,Carry,
,,,,,"[41.0, 39.0]",,,,,,,,,,,,0.524044,,,,,,,,,,,c0f125ac-8b58-43f5-b9ff-fa32edea1e4e,714,,"[40.8, 38.8]",3754066,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vincent Kompany,3101.0,Right Center Back,36,Manchester City,36,"['6b270cf4-761a-4390-acd9-ad45087063a6', '7d7be127-9428-46b5-bdee-7925258e79ad', '98e66466-ceac-48d0-b3a7-ae1d007c0259']",4,,,,,,,,,,,,,,,Manchester City,36,00:20:04.282,Carry,True
