50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.230495,,,,,,,,,,,,298809b8-f48c-4f49-baf3-c4c7226d0862,3216,,"[39.0, 5.4]",3754112,90,,,,1.1580031,,Left Foot,,,"[45.0, 19.1]",,Ground Pass,,14.956269,,,,,Steven Davis,,,,,,2,Regular Play,Matt Targett,3651.0,Left Back,190,Southampton,25,['e9305951-a653-4120-921b-1d98888a975a'],48,,,,,,,,,,,,,,,Southampton,25,00:45:48.622,Pass,
,,,,,,,,,,,,,,,,2.737688,,,,,,,,,,,,0e19c98f-5680-49c9-8c9b-2be39db9a150,3219,,"[75.3, 13.2]",3754112,90,,,,0.40434802,5f588b31-4202-4206-a594-fc9ff412da95,Right Foot,,,"[97.5, 22.7]",,Ground Pass,,24.147257,,,,,Sadio Mané,True,,,,,2,Regular Play,Steven Davis,3828.0,Right Center Midfield,190,Southampton,25,['d970097f-0c42-4774-ba9e-919acaf8101a'],54,,,,,,,,,,,,,,,Southampton,25,00:45:54.120,Pass,
,,,,,,,,,,,,,,,,0.698874,,,,,,,,,,,,6f63c963-ee7c-46ea-bb41-2c77c97edbae,3231,,"[34.3, 13.3]",3754112,91,,,,1.815775,,Right Foot,,,"[32.3, 21.3]",,Ground Pass,,8.246211,,,,,Cheik Ismaël Tioté,,,,,,2,Regular Play,Gabriel Antoine Obertan,42899.0,Left Wing,191,Newcastle United,37,['6e563cfa-44b7-4cde-8f2c-6f9ba713e91d'],9,,,,,,,,,,,,,,,Newcastle United,37,00:46:09.417,Pass,
,,,,,,,,,,,,,,,,1.076038,,,,,,,,,,,,3dd49981-47e4-43cb-b796-97b805abd9fa,3235,,"[27.5, 23.9]",3754112,91,,,,2.8835855,,Right Foot,,,"[20.3, 25.8]",,Ground Pass,,7.4464755,,,,,Fabricio Coloccini,,,,,,2,Regular Play,Cheik Ismaël Tioté,42900.0,Right Center Midfield,191,Newcastle United,37,"['4ca2b11b-7e78-4011-91b1-b44910e55b08', '9f88376a-2b12-450e-b71a-7ad2f2c2f505']",11,,,,,,,,,,,,,,,Newcastle United,37,00:46:11.913,Pass,True
,,,,,,,,,,,,,,,,0.851985,,,,,,,,,,,,f626a9d4-bd37-4266-8136-6db23e6a3243,3238,,"[28.4, 22.8]",3754112,91,,,,0.85591304,,Left Foot,,,"[40.9, 37.2]",,Low Pass,,19.06856,,,,,Cheik Ismaël Tioté,,,,,,2,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,191,Newcastle United,37,['34738b5a-cf2b-4a99-a01b-ccaf6241e7d9'],16,,,,,,,,,,,,,,,Newcastle United,37,00:46:16.527,Pass,
,,,,,,,,,,,,,,,,0.880966,,,,,,,,,,,,98bd4479-7f0c-4563-93c1-1e3d7392b68f,3242,,"[40.0, 35.5]",3754112,91,,,,-3.0961695,,Right Foot,,,"[33.4, 35.2]",,Low Pass,,6.606815,,,,,Jack Colback,,,,,,2,Regular Play,Cheik Ismaël Tioté,42900.0,Right Center Midfield,191,Newcastle United,37,['14788e51-ec07-4415-8a89-bf76b6498925'],18,,,,,,,,,,,,,,,Newcastle United,37,00:46:18.202,Pass,
,,,,,,,,,,,,,,,,1.086955,,,,,,,,,,,,d3002f6d-282d-4efd-ac20-6bc8e0064232,3245,,"[33.4, 35.2]",3754112,91,,,,1.8802524,,Left Foot,,,"[28.7, 49.9]",,Ground Pass,,15.433082,,,,,Chancel Mbemba Mangulu,,,,,,2,Regular Play,Jack Colback,9649.0,Left Center Midfield,191,Newcastle United,37,['89fedc15-8556-41c8-b735-6c47c67636cb'],20,,,,,,,,,,,,,,,Newcastle United,37,00:46:20.210,Pass,
,,,,,,,,,,,,,,,,1.478292,,,,,,,,,,,,7bb7e207-4f7f-4fa2-979f-30aeae713afa,3248,,"[28.7, 49.9]",3754112,91,,,,-1.6373645,,Right Foot,,,"[26.8, 21.4]",,Low Pass,,28.563263,,,,,Fabricio Coloccini,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,191,Newcastle United,37,['b2bd4938-d9e0-4c6b-8a72-da454e745927'],23,,,,,,,,,,,,,,,Newcastle United,37,00:46:23.106,Pass,
,,,,,,,,,,,,,,,,1.343966,,,,,,,,,,,,9d2140eb-d8ce-4a1e-bfaf-77791eb91733,3251,,"[30.3, 18.8]",3754112,91,,,,-0.81569195,,Right Foot,,,"[43.1, 5.2]",,Ground Pass,,18.676188,,,,,Massadio Haïdara,,,,,,2,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,191,Newcastle United,37,['6ac0c9e9-80d2-4fb2-94f4-96ab7489ab59'],26,,,,,,,,,,,,,,,Newcastle United,37,00:46:26.366,Pass,
,,,,,,,,,,,,,,,,1.058861,,,,,,,,,,,,01fd7c69-aadb-42b8-ad61-a8ab1491c6fd,3254,,"[45.1, 3.0]",3754112,91,,,,-0.07954197,,Left Foot,,,"[58.9, 1.9]",,Ground Pass,,13.843771,,,,,Gabriel Antoine Obertan,,,,,,2,Regular Play,Massadio Haïdara,4840.0,Left Back,191,Newcastle United,37,['962ccb97-99aa-4313-b89b-d10c2e31415f'],29,,,,,,,,,,,,,,,Newcastle United,37,00:46:29.424,Pass,
,,,,,,,,,,,,,,,,0.783447,,,,,,,,,,,,e8fe78fa-d3f3-42a8-980e-c45ea588e5b8,3257,,"[58.9, 1.9]",3754112,91,,,,1.47804,,Right Foot,,,"[59.7, 10.5]",,Ground Pass,,8.637129,,,,,Moussa Sissoko,,,,,,2,Regular Play,Gabriel Antoine Obertan,42899.0,Left Wing,191,Newcastle United,37,['fd70e0d1-c913-40d3-9bb1-f7d6a9c13d72'],30,,,,,,,,,,,,,,,Newcastle United,37,00:46:30.543,Pass,
,,,,,,,,,,,,,,,,1.125856,,,,,,,,,,,,be7819f4-f107-4b34-9510-aa05606000f4,3261,,"[58.1, 10.0]",3754112,91,,,,2.1636415,,Right Foot,,,"[51.7, 19.5]",,Ground Pass,,11.454694,,,Incomplete,,Cheik Ismaël Tioté,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Wing,191,Newcastle United,37,"['06227cc4-15e4-44b1-8998-49f69dae570a', '5fc40110-8c26-4a54-b6a6-40e739487e16']",31,,,,,,,,,,,,,,,Newcastle United,37,00:46:31.796,Pass,
,,,,,,,,,,,,,,,,1.440607,,,,,,,,,,,,3dba6ff7-466e-4f8b-8b2e-ac3c40b32989,3264,,"[41.5, 13.0]",3754112,91,,,,2.38183,,Left Foot,,,"[31.5, 22.5]",,Ground Pass,,13.793115,,,,,Fabricio Coloccini,,,,,Recovery,2,Regular Play,Massadio Haïdara,4840.0,Left Back,191,Newcastle United,37,['e69e05d1-3341-4a3d-a2cd-2fdb896bdf2c'],34,,,,,,,,,,,,,,,Newcastle United,37,00:46:34.976,Pass,
,,,,,,,,,,,,,,,,2.343017,,,,,,,,,,,,1868236b-a987-47c3-8672-a486faff3319,3267,,"[31.5, 22.2]",3754112,91,,,,1.3341508,,Right Foot,,,"[43.1, 70.3]",,Low Pass,,49.478985,,,,,Chancel Mbemba Mangulu,,True,,,,2,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,191,Newcastle United,37,['721c9786-1b69-4b97-83c7-70bffa4be4bb'],37,,,,,,,,,,,,,,,Newcastle United,37,00:46:37.813,Pass,
,,,,,,,,,,,,,,,,1.347644,,,,,,,,,,,,8bd3fe4d-3cb4-4a77-a0a1-cecfe6bd74c5,3270,,"[71.2, 68.1]",3754112,91,,,,-0.64215523,,Right Foot,,,"[95.0, 50.3]",,High Pass,,29.720026,,,Unknown,,Aleksandar Mitrović,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,191,Newcastle United,37,['56342da2-d547-4ee1-b3ef-63884edc65c1'],44,,,,,,,,,,,,,,,Newcastle United,37,00:46:44.857,Pass,
,,,,,,,,,,,,,,,,3.865308,,,,,,,,,,,,a928c9bf-b02a-4726-a7c9-538314c8f803,3274,,"[27.2, 32.0]",3754112,92,,,,-0.10186089,,Right Foot,,,"[85.9, 26.0]",,High Pass,,59.005848,,,,,Graziano Pellè,,,,,Free Kick,2,From Free Kick,Maarten Stekelenburg,20201.0,Goalkeeper,192,Southampton,25,['5f4543d3-56ae-4cc2-a17d-9400ab01f3d4'],18,,,,,,,,,,,,,,,Southampton,25,00:47:18.332,Pass,
,,,,,,,,,,,,,,,,0.509861,,,,,,,,,,,,0be4a6ea-cb4d-4d36-871c-1869c3e3e310,3276,,"[85.9, 26.0]",3754112,92,,,True,0.17073521,,,,,"[91.7, 27.0]",,Low Pass,,5.885576,,,Incomplete,,Sadio Mané,,,,,,2,From Free Kick,Graziano Pellè,11062.0,Center Forward,192,Southampton,25,"['2522177a-454e-43b5-892a-c687bafedabc', '3af82e7f-2d20-49df-a424-368d3cbf8d24', '70d59c15-0f6c-4ddf-a821-24745ff1d1a0']",22,,,,,,,,,,,,,,,Southampton,25,00:47:22.197,Pass,True
,,,,,,,,,,,,,,,,0.958398,,,,,,,,,,,,cf5a8918-4b10-4182-95e0-ef30af4850e7,3285,,"[37.6, 48.9]",3754112,92,True,,,-1.2729933,,Right Foot,,,"[40.7, 38.8]",,High Pass,,10.565037,,,,,Massadio Haïdara,,,,,Free Kick,2,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,193,Newcastle United,37,['4a19280c-1d51-4425-9542-0737cfcba96b'],47,,,,,,,,,,,,,,,Newcastle United,37,00:47:47.686,Pass,
,,,,,,,,,,,,,,,,2.898681,,,,,,,,,,,,a3a2293a-b485-41cc-9ba8-35facafa80c3,3287,,"[50.6, 13.6]",3754112,92,True,,,-0.74905056,,Right Foot,,,"[62.0, 3.0]",,Ground Pass,,15.566631,,,,,Gabriel Antoine Obertan,,,,,,2,From Free Kick,Massadio Haïdara,4840.0,Left Back,193,Newcastle United,37,['a3217c52-e31c-4527-9cbe-3520c4c5d8bc'],49,,,,,,,,,,,,,,,Newcastle United,37,00:47:49.300,Pass,
,,,,,,,,,,,,,,,,1.370984,,,,,,,,,,,,cb5f328c-7542-4999-aaed-e086a050dbfc,3289,,"[62.3, 2.5]",3754112,92,,,,2.6880798,,Right Foot,,,"[50.4, 8.3]",,Ground Pass,,13.238202,,,,,Massadio Haïdara,,,,,,2,From Free Kick,Gabriel Antoine Obertan,42899.0,Left Wing,193,Newcastle United,37,['7c102dac-c46c-4cb5-a133-e64f3a85d8fb'],52,,,,,,,,,,,,,,,Newcastle United,37,00:47:52.840,Pass,
,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,760490bc-8bbf-4621-8c44-49acce13fc63,3292,,"[49.8, 8.5]",3754112,92,,,,2.1840036,,Left Foot,,,"[36.5, 27.4]",,Ground Pass,,23.110603,,,,,Fabricio Coloccini,,,,,,2,From Free Kick,Massadio Haïdara,4840.0,Left Back,193,Newcastle United,37,['0f74ac1c-f4f3-447f-98e8-a43b56d06367'],55,,,,,,,,,,,,,,,Newcastle United,37,00:47:55.333,Pass,
,,,,,,,,,,,,,,,,2.89029,,,,,,,,,,,,36146b71-b494-4c12-9aeb-f10b3904495a,3295,,"[45.3, 39.2]",3754112,92,,,,-0.20805614,,Right Foot,,,"[99.3, 27.8]",,High Pass,,55.190216,,,Incomplete,,Siem Stefan de Jong,,,,,,2,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,193,Newcastle United,37,"['26ab9958-dc93-431c-9190-597ed45cd29a', 'dc6ec28a-76b1-423d-ba1b-04dbda397218']",59,,,,,,,,,,,,,,,Newcastle United,37,00:47:59.834,Pass,
,,,,,,,,,,,,,,,,2.490989,,,,,,,,,,,,26ab9958-dc93-431c-9190-597ed45cd29a,3297,,"[20.8, 52.3]",3754112,93,,,,1.6373645,,Head,,,"[19.5, 71.8]",,High Pass,,19.543285,,,,,Rhu-endly Martina,,,,,Recovery,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,194,Southampton,25,"['36146b71-b494-4c12-9aeb-f10b3904495a', '5b7c57ad-5bbe-4636-8c4b-e01c8274b13f']",2,,,,,,,,,,,,,,,Southampton,25,00:48:02.724,Pass,
,,,,,,,,,,,,,,,,2.021863,,,,,,,,,,,,7287e36f-a23e-4c7d-b78e-a045332d0dda,3300,,"[18.3, 73.1]",3754112,93,,,,-0.28464723,,Right Foot,,,"[45.3, 65.2]",,Low Pass,,28.13201,,,,,Dušan Tadić,,,,,,2,Regular Play,Rhu-endly Martina,3590.0,Right Back,194,Southampton,25,['4b9f94d4-cdb9-4252-93ee-22759ce7148e'],6,,,,,,,,,,,,,,,Southampton,25,00:48:06.074,Pass,
,,,,,,,,,,,,,,,,1.487585,,,,,,,,,,,,69ed1f75-1432-4c98-9746-63631cfd6cb0,3303,,"[45.3, 65.2]",3754112,93,,,,-0.46028063,14a665ad-69f5-4330-bee4-ee471077fb69,Left Foot,,,"[57.2, 59.3]",,Ground Pass,,13.282319,,,,,Sadio Mané,True,,,,,2,Regular Play,Dušan Tadić,3831.0,Right Wing,194,Southampton,25,['6b07609e-c711-4188-9b78-e8df7a633285'],8,,,,,,,,,,,,,,,Southampton,25,00:48:08.299,Pass,
,,,,,,,,,,,,,,,,1.10794,,,,,,,,,,,,c833e7f0-0d85-4edd-80dd-1f27e8b34d7c,3312,,"[6.0, 44.0]",3754112,93,True,,,0.511709,,Right Foot,,,"[40.9, 63.6]",,Ground Pass,,40.027115,,,,,Chancel Mbemba Mangulu,,,,,Goal Kick,2,From Goal Kick,Timothy Michael Krul,9467.0,Goalkeeper,195,Newcastle United,37,['d3c08dca-2fd8-4c3a-8ee5-a082fa216fa4'],44,,,,,,,,,,,,,,,Newcastle United,37,00:48:44.349,Pass,
,,,,,,,,,,,,,,,,3.143295,,,,,,,,,,,,88166724-9c55-43a8-8a1e-df519e731482,3314,,"[39.8, 63.6]",3754112,93,,,,-0.5123895,,Right Foot,,,"[87.8, 36.6]",,High Pass,,55.072678,,,,,Aleksandar Mitrović,,,,,,2,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,195,Newcastle United,37,['f11644b7-28d0-41c0-84b6-0d2c4776d9a7'],54,,,,,,,,,,,,,,,Newcastle United,37,00:48:54.424,Pass,
,,,,,,,,,,,,,,,,1.29175,,,,,,,,,,,,810ebb11-b5c0-4c8c-9687-164522830f00,3317,,"[87.8, 36.9]",3754112,93,,,,-2.9625773,,Right Foot,,,"[77.3, 35.0]",,Low Pass,,10.67052,,,,,Jack Colback,,,,,,2,From Goal Kick,Aleksandar Mitrović,4269.0,Center Forward,195,Newcastle United,37,['c21616ca-033a-474b-8c05-c6c5da2d5a45'],58,,,,,,,,,,,,,,,Newcastle United,37,00:48:58.872,Pass,
,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,f0368188-a92c-49e7-b223-499efb3eaf55,3321,,"[79.8, 39.2]",3754112,94,,,,-1.7565725,,Left Foot,,,"[74.5, 11.0]",,Low Pass,,28.693727,,,,,Massadio Haïdara,,,,,,2,From Goal Kick,Jack Colback,9649.0,Left Center Midfield,195,Newcastle United,37,['5a4c96f6-a0ce-40de-8a5b-3ff8dce60810'],4,,,,,,,,,,,,,,,Newcastle United,37,00:49:04.190,Pass,
,,,,,,,,,,,,,,,,1.099194,,,,,,,,,,,,4a188108-00ab-4e9d-b26a-956b2b7bb48e,3324,,"[75.7, 9.7]",3754112,94,,,,-0.47102755,,Left Foot,,,"[86.5, 4.2]",,Ground Pass,,12.119819,,,,,Gabriel Antoine Obertan,,,,,,2,From Goal Kick,Massadio Haïdara,4840.0,Left Back,195,Newcastle United,37,['27a2000b-0d77-4389-8a02-065466f45ba4'],7,,,,,,,,,,,,,,,Newcastle United,37,00:49:07.120,Pass,
,,,,,,,,,,,,,,,,0.929259,,,,,,,,,,,,d6a7763b-8f5d-4db0-9821-cf65d168cfb6,3327,,"[86.2, 5.5]",3754112,94,,,,-0.45706877,,Left Foot,,,"[92.3, 2.5]",,Ground Pass,,6.797794,,,,,Massadio Haïdara,,,,,,2,From Goal Kick,Gabriel Antoine Obertan,42899.0,Left Wing,195,Newcastle United,37,['dd78c9c9-d284-47a8-b4fd-7049a5c3eea8'],11,,,,,,,,,,,,,,,Newcastle United,37,00:49:11.560,Pass,
,,,,,,,,,,,,,,,,1.479966,,,,,,,,,,,,bc2355f7-bf93-4c44-bafa-872622a5a557,3330,,"[92.3, 2.5]",3754112,94,,,,0.20707268,,Left Foot,,,"[104.2, 5.0]",,Ground Pass,,12.15977,,,,,Gabriel Antoine Obertan,,,,,,2,From Goal Kick,Massadio Haïdara,4840.0,Left Back,195,Newcastle United,37,['d61d7d4b-bcaf-48f2-bbcb-7b36ea265f12'],13,,,,,,,,,,,,,,,Newcastle United,37,00:49:13.300,Pass,
,,,,,,,,,,,,,,,,1.945055,,,,,,,,,,,,f3c349b0-94e2-4ecc-a0b7-09fd666ae3a0,3334,,"[97.6, 5.0]",3754112,94,,,,1.1513559,,Right Foot,True,,"[111.2, 35.5]",,High Pass,,33.39476,,,Incomplete,,Siem Stefan de Jong,,,,,,2,From Goal Kick,Gabriel Antoine Obertan,42899.0,Left Wing,195,Newcastle United,37,"['384e72af-85c3-423e-af9e-4c0dbc7500dc', 'f1be0e12-38b8-463c-9897-cab5cfc177ee']",19,,,,,,,,,,,,,,,Newcastle United,37,00:49:19.540,Pass,
,,,,,,,,,,,,,,,,3.203541,,,,,,,,,,,,c35a4da2-de30-4a1a-bef9-6f1587f93ef9,3339,,"[13.4, 64.8]",3754112,94,,,,-0.4975196,,Left Foot,,,"[63.3, 37.7]",,High Pass,,56.783978,,,,,Sadio Mané,,,,,,2,Regular Play,Dušan Tadić,3831.0,Right Wing,196,Southampton,25,['d7a14b83-ce92-4003-89f1-3f0c525e6339'],30,,,,,,,,,,,,,,,Southampton,25,00:49:30.560,Pass,
,,,,,,,,,,,,,,,,0.529473,,,,,,,,,,,,30a5d052-056c-440a-8303-7c89d8c0d1a0,3341,,"[63.3, 37.7]",3754112,94,,,,0.40725586,,Other,,,"[68.4, 39.9]",,Low Pass,,5.5542774,,,,,Shane Long,,,,,,2,Regular Play,Sadio Mané,3629.0,Center Attacking Midfield,196,Southampton,25,['ab003a5a-b748-4225-af57-c5bd822c6a69'],33,,,,,,,,,,,,,,,Southampton,25,00:49:33.764,Pass,
,,,,,,,,,,,,,,,,0.55708,,,,,,,,,,,,baae141b-9df8-4da9-83c0-3655dcbd297d,3343,,"[68.4, 39.9]",3754112,94,,,,0.50486135,,Left Foot,,,"[72.2, 42.0]",,High Pass,,4.3416586,,,Incomplete,,Graziano Pellè,,,,,,2,Regular Play,Shane Long,3842.0,Left Wing,196,Southampton,25,"['1dd56a3f-3871-4d45-84dc-c5acb6fb3be3', 'f6d096ae-8346-462e-b85c-55b483d20028']",34,,,,,,,,,,,,,,,Southampton,25,00:49:34.293,Pass,
,,,,,,,,,,,,,,,,1.825806,,,,,,,,,,,,f6d096ae-8346-462e-b85c-55b483d20028,3345,,"[47.9, 38.1]",3754112,94,,,,0.022853164,,Head,,,"[65.4, 38.5]",,Low Pass,,17.50457,,,Incomplete,,,,,,,Recovery,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,196,Southampton,25,"['baae141b-9df8-4da9-83c0-3655dcbd297d', 'f36ae6fc-1e97-482a-9b6e-972e01beb659']",34,,,,,,,,,,,,,,,Newcastle United,37,00:49:34.850,Pass,
,,,,,,,,,,,,,,,,2.331288,,,,,,,,,,,,db24f3a3-bba4-4c0d-be84-80cbd422f441,3348,,"[71.5, 30.6]",3754112,94,,,,-2.1279206,,Right Foot,,,"[63.9, 18.4]",,Ground Pass,,14.373587,,,,,Matt Targett,,,,,,2,Regular Play,Steven Davis,3828.0,Right Center Midfield,196,Southampton,25,['ab0b5168-2213-412a-9315-a6d84c7b6127'],42,,,,,,,,,,,,,,,Southampton,25,00:49:42.818,Pass,
,,,,,,,,,,,,,,,,0.719303,,,,,,,,,,,,60ae7182-790a-4213-884b-28015943868e,3351,,"[63.9, 18.4]",3754112,94,,,,1.5323538,,Left Foot,,,"[64.2, 26.2]",,Ground Pass,,7.805767,,,,,Steven Davis,,,,,,2,Regular Play,Matt Targett,3651.0,Left Back,196,Southampton,25,['caf155db-e12e-426a-9a4b-08e82a083514'],46,,,,,,,,,,,,,,,Southampton,25,00:49:46.036,Pass,
,,,,,,,,,,,,,,,,1.818473,,,,,,,,,,,,8add2105-04bf-4a4e-84b1-07dd36ee603c,3353,,"[64.2, 26.2]",3754112,94,,,,-3.1170075,,Right Foot,,,"[39.8, 25.6]",,Ground Pass,,24.407375,,,,,Maya Yoshida,,,,,,2,Regular Play,Steven Davis,3828.0,Right Center Midfield,196,Southampton,25,['cb894b46-b463-4858-b248-5df2103b9edb'],46,,,,,,,,,,,,,,,Southampton,25,00:49:46.755,Pass,
,,,,,,,,,,,,,,,,1.164146,,,,,,,,,,,,87c84970-5f64-4289-bbc2-a8faa97ad82c,3356,,"[39.8, 25.6]",3754112,94,,,,1.5463114,,Right Foot,,,"[40.4, 50.1]",,Ground Pass,,24.507345,,,,,José Miguel da Rocha Fonte,,,,,,2,Regular Play,Maya Yoshida,3300.0,Left Center Back,196,Southampton,25,['56ca7b17-538c-4841-a376-9e5c0dde5eef'],50,,,,,,,,,,,,,,,Southampton,25,00:49:50.000,Pass,
,,,,,,,,,,,,,,,,2.476533,,,,,,,,,,,,b0d26561-10cc-4669-bddb-1748abe12a79,3359,,"[40.4, 50.1]",3754112,94,,,,1.233132,,Right Foot,,,"[48.3, 72.6]",,Ground Pass,,23.846594,,,,,Rhu-endly Martina,,,,,,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,196,Southampton,25,['8dbe00f9-c64b-409f-952b-b272703dba12'],52,,,,,,,,,,,,,,,Southampton,25,00:49:52.158,Pass,
,,,,,,,,,,,,,,,,4.776307,,,,,,,,,,,,32434a0c-cfe3-4966-9064-6370223253f8,3362,,"[51.5, 70.4]",3754112,94,,,,-0.26142892,,Right Foot,,,"[104.2, 56.3]",,High Pass,,54.553642,,,Incomplete,,Graziano Pellè,,,,,,2,Regular Play,Rhu-endly Martina,3590.0,Right Back,196,Southampton,25,"['0a9d9da9-3d9e-4e5f-ab3a-d75addc7ffcc', 'ae33bec2-1954-4fdd-8545-d634cca37567']",55,,,,,,,,,,,,,,,Southampton,25,00:49:55.566,Pass,
,,,,,,,,,,,,,,,,2.590433,,,,,,,,,,,,ae33bec2-1954-4fdd-8545-d634cca37567,3364,,"[15.9, 23.8]",3754112,95,,,,0.32480866,,Left Foot,,,"[55.1, 37.0]",,High Pass,,41.362785,,,Incomplete,,,,,,,Recovery,2,Regular Play,Timothy Michael Krul,9467.0,Goalkeeper,196,Southampton,25,"['32434a0c-cfe3-4966-9064-6370223253f8', 'c0944174-e966-46be-a8ef-ae9dbeb67966']",0,,,,,,,,,,,,,,,Newcastle United,37,00:50:00.342,Pass,
,,,,,,,,,,,,,,,,1.488635,,,,,,,,,,,,c0944174-e966-46be-a8ef-ae9dbeb67966,3365,,"[65.0, 43.1]",3754112,95,,,,-0.050272074,,Head,,,"[80.9, 42.3]",,High Pass,,15.920113,,,,,Sadio Mané,,,,,Recovery,2,Regular Play,Steven Davis,3828.0,Right Center Midfield,196,Southampton,25,"['8bb39308-cf59-427b-911c-86ddd35bb39f', 'ae33bec2-1954-4fdd-8545-d634cca37567']",2,,,,,,,,,,,,,,,Southampton,25,00:50:02.933,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,44fe0717-3920-4f6f-ac14-f1e4cff6d775,6,,"[48.7, 32.0]",3754112,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Steven Davis,3828.0,Right Center Midfield,2,Southampton,25,['a610030e-d2c7-4ca9-81ef-12fe87a22bf1'],1,,,,,,,,,,,,,,,Southampton,25,00:00:01.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788060d-2984-4e84-b5fc-b45b4899c447,8,,"[30.4, 20.6]",3754112,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Maya Yoshida,3300.0,Left Center Back,2,Southampton,25,['7331bec4-26bf-4d49-b7ca-542b40b419f9'],4,,,,,,,,,,,,,,,Southampton,25,00:00:04.072,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1c1a5de4-5b09-42c4-8dc4-9c16cefd117c,10,,"[81.2, 60.0]",3754112,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dušan Tadić,3831.0,Right Wing,2,Southampton,25,['f06d01bf-9456-4e0b-867f-18a064ee75c0'],7,,,,,,,,,,,,,,,Southampton,25,00:00:07.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,acfaa9cc-f727-457a-a41a-cc40f0843f20,14,,"[57.5, 8.7]",3754112,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Papiss Demba Cissé,30289.0,Center Forward,2,Southampton,25,"['0061dd30-5534-4979-a63f-8a14b5a179a3', 'c9213527-67fd-48c0-bc6c-3eef6cfc3719']",12,,,,,,,,,,,,,,,Newcastle United,37,00:00:12.434,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,16bf64ec-4154-4ca3-830a-b9cec4c21d51,18,,"[70.9, 76.1]",3754112,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cédric Ricardo Alves Soares,3329.0,Right Back,2,Southampton,25,['e247fa26-fa9c-4d46-8a6e-e4f62d2fd2ed'],14,,,,,,,,,,,,,,,Southampton,25,00:00:14.542,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,037846bf-15f1-429f-aa8b-0d3e3752bcd9,20,,"[68.9, 0.7]",3754112,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Papiss Demba Cissé,30289.0,Center Forward,2,Southampton,25,['30f73af6-aef2-411e-af11-5830a49b16dc'],17,,,,,,,,,,,,,,,Newcastle United,37,00:00:17.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de21cf74-b135-452c-adeb-45bf44121e84,22,,"[61.5, 74.2]",3754112,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Center Attacking Midfield,3,Southampton,25,['2c893da2-eb04-47f8-9b16-ff03bcb5c692'],30,,,,,,,,,,,,,,,Southampton,25,00:00:30.736,Ball Receipt*,
